base_correct,cases,correct,delta_reader_tokens_vs_official_mem0_pct,delta_reader_visible_context_vs_official_mem0_pct,losses_vs_official_mem0,policy_name,reader_total_tokens,reader_visible_retrieved_context_tokens,tokens_per_correct,wins_vs_official_mem0
62,311,59,37.17388722469286,53.52269726224361,5,random_seed_3986,95218,15839,1613.864406779661,2
62,311,60,37.31046859948007,53.77798644326418,6,random_seed_3987,95011,15752,1583.5166666666667,4
62,311,56,37.24316763219361,53.47868188620558,9,random_seed_3988,95113,15854,1698.4464285714287,3
62,311,58,37.20753770833608,53.657677748760236,8,random_seed_3989,95167,15793,1640.8103448275863,4
62,311,55,37.3823882605999,53.84254232811996,10,random_seed_3990,94902,15730,1725.490909090909,3
62,311,59,37.15541244935932,53.45814137738783,7,random_seed_3991,95246,15861,1614.3389830508474,4
62,311,57,37.266261101360534,53.77798644326418,8,random_seed_3992,95078,15752,1668.0350877192982,3
62,311,58,37.28737513031315,53.56084392147656,7,random_seed_3993,95046,15826,1638.7241379310344,3
62,311,57,37.32696393459929,53.65180903195517,7,random_seed_3994,94986,15795,1666.421052631579,2
62,311,56,37.268900354979614,53.70169312479827,8,random_seed_3995,95074,15778,1697.75,2
62,311,59,37.260322780717615,53.49041931981572,6,random_seed_3996,95087,15850,1611.6440677966102,3
62,311,56,37.10592644400164,53.43760086857009,8,random_seed_3997,95321,15868,1702.1607142857142,2
62,311,59,37.30189102521807,53.58725314709939,7,random_seed_3998,95024,15817,1610.5762711864406,4
62,311,56,37.257683527098536,53.58725314709939,9,random_seed_3999,95091,15817,1698.0535714285713,3
62,311,61,37.27483867562253,53.67821825757798,4,random_seed_4000,95065,15786,1558.4426229508197,3
62,311,50,37.21941434962193,53.44053522697262,13,random_seed_4001,95149,15867,1902.98,1
62,311,55,37.28737513031315,53.87482027054784,8,random_seed_4002,95046,15719,1728.1090909090908,1
62,311,58,37.3289433748136,53.549106487866425,7,random_seed_4003,94983,15830,1637.6379310344828,3
62,311,58,37.24844613943177,53.364241908506706,7,random_seed_4004,95105,15893,1639.7413793103449,3
62,311,58,37.22931155069346,53.68408697438305,7,random_seed_4005,95134,15784,1640.2413793103449,3
62,311,59,37.31046859948007,53.78678951847179,6,random_seed_4006,95011,15749,1610.3559322033898,3
62,311,55,37.30453027883714,53.61953108952727,9,random_seed_4007,95020,15806,1727.6363636363637,2
62,311,56,37.313767666503914,53.66941518237037,8,random_seed_4008,95006,15789,1696.5357142857142,2
62,311,55,37.241188191979305,53.57258135508671,10,random_seed_4009,95116,15822,1729.3818181818183,3
62,311,52,37.22733211047915,53.52563162064614,11,random_seed_4010,95137,15838,1829.5576923076924,1
62,311,56,37.15079375552593,53.40238856773966,11,random_seed_4011,95253,15880,1700.9464285714287,5
62,311,57,37.05248155821534,53.28207987323572,8,random_seed_4012,95402,15921,1673.719298245614,3
62,311,60,37.21413584238377,53.36717626690925,7,random_seed_4013,95157,15892,1585.95,5
62,311,56,37.28011718286069,53.60192493911207,8,random_seed_4014,95057,15812,1697.4464285714287,2
62,311,54,37.189062933002546,53.38184805892192,11,random_seed_4015,95195,15887,1762.8703703703704,3
62,311,58,37.21677509600285,53.53443469585375,7,random_seed_4016,95153,15835,1640.5689655172414,3
62,311,57,37.08349278823949,53.428797793362484,8,random_seed_4017,95355,15871,1672.8947368421052,3
62,311,58,37.31178822628961,53.827870536107284,7,random_seed_4018,95009,15735,1638.0862068965516,3
62,311,57,37.23854893836023,53.45814137738783,7,random_seed_4019,95120,15861,1668.7719298245613,2
62,311,57,37.3098087860753,53.65180903195517,8,random_seed_4020,95012,15795,1666.877192982456,3
62,311,57,37.20423864131224,53.6459403151501,8,random_seed_4021,95172,15797,1669.6842105263158,3
62,311,56,37.43319389276712,54.012735115467,9,random_seed_4022,94825,15672,1693.3035714285713,3
62,311,58,37.305190092241915,53.59312186390446,6,random_seed_4023,95019,15815,1638.2586206896551,2
62,311,55,37.30782934586099,53.69289004959066,9,random_seed_4024,95015,15781,1727.5454545454545,2
62,311,56,37.26230222093192,53.62246544792981,8,random_seed_4025,95084,15805,1697.9285714285713,2
62,311,58,37.095369429525334,53.273276798028114,6,random_seed_4026,95337,15924,1643.7413793103449,2
62,311,57,37.29925177159899,53.5637782798791,9,random_seed_4027,95028,15825,1667.157894736842,4
62,311,58,37.213476028979,53.452272660582764,9,random_seed_4028,95158,15863,1640.655172413793,5
62,311,59,37.09866849654917,53.17350861234191,6,random_seed_4029,95332,15958,1615.7966101694915,3
62,311,57,37.04918249119149,53.3466357580915,9,random_seed_4030,95407,15899,1673.8070175438597,4
62,311,58,37.282756436479765,53.804395668887,8,random_seed_4031,95053,15743,1638.844827586207,4
62,311,60,37.22799192388393,53.20285219636727,6,random_seed_4032,95136,15948,1585.6,4
62,311,58,37.127700286359016,53.331963966078824,7,random_seed_4033,95288,15904,1642.896551724138,3
62,311,56,37.25570408688423,53.5461721294639,9,random_seed_4034,95094,15831,1698.107142857143,3
62,311,57,37.34279945631375,53.86601719534024,9,random_seed_4035,94962,15722,1666.0,4
62,311,58,37.20753770833608,53.51976290384107,7,random_seed_4036,95167,15840,1640.8103448275863,3
62,311,59,37.12308159252564,53.23219578039262,7,random_seed_4037,95295,15938,1615.1694915254238,4
62,311,52,37.12110215231132,53.28207987323572,12,random_seed_4038,95298,15921,1832.6538461538462,2
62,311,56,37.16333021021655,53.540303412658815,9,random_seed_4039,95234,15833,1700.607142857143,3
62,311,55,37.21941434962193,53.763314651251505,12,random_seed_4040,95149,15757,1729.9818181818182,5
62,311,58,37.30189102521807,53.58431878869685,7,random_seed_4041,95024,15818,1638.344827586207,3
62,311,56,37.17982554533578,53.596056222307,10,random_seed_4042,95209,15814,1700.1607142857142,4
62,311,56,37.286055503503604,53.769183368056574,9,random_seed_4043,95048,15755,1697.2857142857142,3
62,311,58,37.323005054170686,53.82493617770474,7,random_seed_4044,94992,15736,1637.7931034482758,3
62,311,55,37.146834875097326,53.452272660582764,10,random_seed_4045,95259,15863,1731.9818181818182,3
62,311,58,37.21743490940762,53.6136623727222,8,random_seed_4046,95152,15808,1640.551724137931,4
62,311,55,37.14287599466871,53.34370139968896,10,random_seed_4047,95265,15900,1732.090909090909,3
62,311,56,37.150133942121165,53.4640100941929,8,random_seed_4048,95254,15859,1700.9642857142858,2
62,311,56,37.14287599466871,53.22632706358754,10,random_seed_4049,95265,15940,1701.1607142857142,4
62,311,57,37.20753770833608,53.5637782798791,7,random_seed_4050,95167,15825,1669.5964912280701,2
62,311,57,37.362593858456826,53.948179230611224,7,random_seed_4051,94932,15694,1665.4736842105262,2
62,311,56,37.215455469193316,53.4640100941929,8,random_seed_4052,95155,15859,1699.1964285714287,2
62,311,59,37.385027514218976,54.03034126588222,8,random_seed_4053,94898,15666,1608.4406779661017,5
62,311,58,37.327623748004065,53.84547668652249,8,random_seed_4054,94985,15729,1637.6724137931035,4
62,311,57,37.23327043112208,53.67234954077291,8,random_seed_4055,95128,15788,1668.9122807017543,3
62,311,58,37.25372464666992,53.443469585375155,8,random_seed_4056,95097,15866,1639.603448275862,4
62,311,58,37.278797556051146,53.607793655917135,8,random_seed_4057,95059,15810,1638.948275862069,4
62,311,58,37.161350770002244,53.364241908506706,7,random_seed_4058,95237,15893,1642.0172413793102,3
62,311,57,37.259003153908075,53.6459403151501,8,random_seed_4059,95089,15797,1668.2280701754387,3
62,311,58,37.21017696195516,53.370110625311774,6,random_seed_4060,95163,15891,1640.7413793103449,2
62,311,58,37.38568732762374,53.95698230581883,7,random_seed_4061,94897,15691,1636.155172413793,3
62,311,55,37.31574710671822,53.73690542562869,11,random_seed_4062,95003,15766,1727.3272727272727,4
62,311,56,37.25702371369376,53.60192493911207,10,random_seed_4063,95092,15812,1698.0714285714287,4
62,311,56,37.34279945631375,53.939376155403615,9,random_seed_4064,94962,15697,1695.75,3
62,311,56,37.20885733514562,53.34957011649403,10,random_seed_4065,95165,15898,1699.375,4
62,311,57,37.32432468098022,53.81613310249714,7,random_seed_4066,94990,15739,1666.4912280701753,2
62,311,53,37.146834875097326,53.370110625311774,13,random_seed_4067,95259,15891,1797.3396226415093,4
62,311,55,37.198960134074085,53.364241908506706,10,random_seed_4068,95180,15893,1730.5454545454545,3
62,311,58,37.215455469193316,53.502156753425865,8,random_seed_4069,95155,15846,1640.603448275862,4
62,311,53,37.22073397643146,53.53150033745122,12,random_seed_4070,95147,15836,1795.2264150943397,3
62,311,57,37.22337323005054,53.6136623727222,8,random_seed_4071,95143,15808,1669.1754385964912,3
62,311,58,37.267580728170074,53.598990580709525,7,random_seed_4072,95076,15813,1639.2413793103449,3
62,311,58,37.31178822628961,53.47868188620558,6,random_seed_4073,95009,15854,1638.0862068965516,2
62,311,56,37.19302181343116,53.39945420933713,9,random_seed_4074,95189,15881,1699.8035714285713,3
62,311,57,37.165309650430856,53.39065113412952,8,random_seed_4075,95231,15884,1670.719298245614,3
62,311,59,37.24844613943177,53.604859297514594,6,random_seed_4076,95105,15811,1611.949152542373,3
62,311,55,37.3012312118133,53.78678951847179,9,random_seed_4077,95025,15749,1727.7272727272727,2
62,311,58,37.183784425764394,53.53736905425629,7,random_seed_4078,95203,15834,1641.4310344827586,3
62,311,58,37.365233112075906,53.657677748760236,7,random_seed_4079,94928,15793,1636.6896551724137,3
62,311,56,37.33224244183745,53.8542797617301,9,random_seed_4080,94978,15726,1696.0357142857142,3
62,311,58,37.17058815766901,53.50509111182839,8,random_seed_4081,95223,15845,1641.7758620689656,4
62,311,54,37.24910595283654,53.53736905425629,10,random_seed_4082,95104,15834,1761.1851851851852,2
62,311,58,37.24910595283654,53.48161624460812,7,random_seed_4083,95104,15853,1639.7241379310344,3
62,311,57,37.303870465432375,53.8542797617301,9,random_seed_4084,95021,15726,1667.0350877192982,4
62,311,56,37.197640507264545,53.44933830218023,9,random_seed_4085,95182,15864,1699.6785714285713,3
62,311,55,37.15937132978794,53.364241908506706,9,random_seed_4086,95240,15893,1731.6363636363637,2
62,311,58,37.21611528259808,53.38478241732445,6,random_seed_4087,95154,15886,1640.5862068965516,2
62,311,56,37.3183863603373,53.552040846268966,8,random_seed_4088,94999,15829,1696.4107142857142,2
62,311,56,37.218754536217155,53.46107573579037,9,random_seed_4089,95150,15860,1699.107142857143,3
62,311,58,37.08217316142995,53.09134657707092,7,random_seed_4090,95357,15986,1644.0862068965516,3
62,311,55,37.323005054170686,53.73983978403122,10,random_seed_4091,94992,15765,1727.1272727272728,3
62,311,57,37.176526478311935,53.50802547023093,8,random_seed_4092,95214,15844,1670.421052631579,3
62,311,57,37.303870465432375,53.61072801431966,9,random_seed_4093,95021,15809,1667.0350877192982,4
62,311,58,37.33422188205176,53.9628510226239,7,random_seed_4094,94975,15689,1637.5,3
62,311,57,37.15079375552593,53.53736905425629,7,random_seed_4095,95253,15834,1671.1052631578948,2
62,311,58,37.136277860621014,53.43173215176502,8,random_seed_4096,95275,15870,1642.6724137931035,4
62,311,58,37.23590968474115,53.67234954077291,7,random_seed_4097,95124,15788,1640.0689655172414,3
62,311,54,37.28671531690838,53.67821825757798,10,random_seed_4098,95047,15786,1760.1296296296296,2
62,311,55,37.394924715290514,53.95404794741629,10,random_seed_4099,94883,15692,1725.1454545454546,3
62,311,57,37.33290225524222,53.819067460899674,9,random_seed_4100,94977,15738,1666.2631578947369,4
62,311,59,37.17322741128809,53.51682854543854,8,random_seed_4101,95219,15841,1613.8813559322034,5
62,311,61,37.14815450190686,53.30848909885854,6,random_seed_4102,95257,15912,1561.5901639344263,5
62,311,56,37.24184800538408,53.4552070189853,8,random_seed_4103,95115,15862,1698.482142857143,2
62,311,51,37.241188191979305,53.67234954077291,12,random_seed_4104,95116,15788,1865.0196078431372,1
62,311,57,37.13825730083533,53.42586343495994,8,random_seed_4105,95272,15872,1671.438596491228,3
62,311,57,37.330263001623145,53.72516799201854,8,random_seed_4106,94981,15770,1666.3333333333333,3
62,311,55,37.12638065954948,53.305554740455996,10,random_seed_4107,95290,15913,1732.5454545454545,3
62,311,59,37.336201322266064,53.66941518237037,7,random_seed_4108,94972,15789,1609.6949152542372,4
62,311,57,37.313767666503914,53.73983978403122,8,random_seed_4109,95006,15765,1666.7719298245613,3
62,311,56,37.34213964290898,53.772117726459115,10,random_seed_4110,94963,15754,1695.767857142857,4
62,311,59,37.09800868314441,53.11775580269374,7,random_seed_4111,95333,15977,1615.8135593220338,4
62,311,59,37.288694757122684,53.73983978403122,7,random_seed_4112,95044,15765,1610.915254237288,4
62,311,56,37.19302181343116,53.34076704128642,9,random_seed_4113,95189,15901,1699.8035714285713,3
62,311,58,37.34345926971853,53.75157721764137,7,random_seed_4114,94961,15761,1637.2586206896551,3
62,311,59,37.11978252550179,53.34076704128642,8,random_seed_4115,95300,15901,1615.2542372881355,5
62,311,60,37.29925177159899,53.83960796971742,7,random_seed_4116,95028,15731,1583.8,5
62,311,56,37.24712651262223,53.502156753425865,8,random_seed_4117,95107,15846,1698.3392857142858,2
62,311,61,37.344119083123296,53.84547668652249,4,random_seed_4118,94960,15729,1556.72131147541,3
62,311,56,37.20819752174085,53.57551571348924,8,random_seed_4119,95166,15821,1699.392857142857,2
62,311,56,37.25240501986038,53.48161624460812,9,random_seed_4120,95099,15853,1698.1964285714287,3
62,311,57,37.345438709932836,53.82493617770474,7,random_seed_4121,94958,15736,1665.9298245614036,2
62,311,56,37.18048535874055,53.35837319170164,10,random_seed_4122,95208,15895,1700.142857142857,4
62,311,58,37.22601248366962,53.58138443029432,8,random_seed_4123,95139,15819,1640.3275862068965,4
62,311,59,37.33884057588514,53.93350743859855,7,random_seed_4124,94968,15699,1609.6271186440679,4
62,311,61,37.136277860621014,53.264473722820505,5,random_seed_4125,95275,15927,1561.8852459016393,4
62,311,61,37.196320880455005,53.264473722820505,4,random_seed_4126,95184,15927,1560.3934426229507,3
62,311,55,37.36919199250452,53.616596731124744,10,random_seed_4127,94922,15807,1725.8545454545454,3
62,311,57,37.29529289117038,53.70756184160334,7,random_seed_4128,95034,15776,1667.2631578947369,2
62,311,56,37.23590968474115,53.39945420933713,9,random_seed_4129,95124,15881,1698.642857142857,3
62,311,57,37.302550838622835,53.502156753425865,10,random_seed_4130,95023,15846,1667.0701754385964,5
62,311,56,37.32168542736114,53.63126852313742,9,random_seed_4131,94994,15802,1696.3214285714287,3
62,311,59,37.22601248366962,53.69289004959066,7,random_seed_4132,95139,15781,1612.5254237288136,4
62,311,58,37.07359558716795,53.11188708588867,6,random_seed_4133,95370,15979,1644.3103448275863,2
62,311,57,37.239208751765,53.79852695208193,9,random_seed_4134,95119,15745,1668.7543859649122,4
62,311,55,37.162670396811784,53.361307550104165,9,random_seed_4135,95235,15894,1731.5454545454545,2
62,311,58,37.28077699626546,53.73690542562869,8,random_seed_4136,95056,15766,1638.896551724138,4
62,311,57,37.32696393459929,53.63713723994249,7,random_seed_4137,94986,15800,1666.421052631579,2
62,311,56,37.28209662307499,53.804395668887,10,random_seed_4138,95054,15743,1697.392857142857,4
62,311,53,37.312448039694374,53.91590128818334,12,random_seed_4139,95008,15705,1792.6037735849056,3
62,311,56,37.26428166114623,53.56964699668417,7,random_seed_4140,95081,15823,1697.875,1
62,311,57,37.32432468098022,53.72810235042108,8,random_seed_4141,94990,15769,1666.4912280701753,3
62,311,59,37.23327043112208,53.62539980633234,7,random_seed_4142,95128,15804,1612.3389830508474,4
62,311,56,37.26230222093192,53.452272660582764,7,random_seed_4143,95084,15863,1697.9285714285713,1
62,311,54,37.29925177159899,53.71929927521347,10,random_seed_4144,95028,15772,1759.7777777777778,2
62,311,56,37.35335647079006,53.97458845623404,10,random_seed_4145,94946,15685,1695.4642857142858,4
62,311,58,37.25108539305085,53.66941518237037,7,random_seed_4146,95101,15789,1639.6724137931035,3
62,311,56,37.220074163026695,53.663546465565304,11,random_seed_4147,95148,15791,1699.0714285714287,5
62,311,58,37.20753770833608,53.657677748760236,6,random_seed_4148,95167,15793,1640.8103448275863,2
62,311,55,37.28737513031315,53.60192493911207,9,random_seed_4149,95046,15812,1728.1090909090908,2
62,311,55,37.369851805909285,53.868951553742775,9,random_seed_4150,94921,15721,1725.8363636363636,2
62,311,57,37.176526478311935,53.41706035975234,9,random_seed_4151,95214,15875,1670.421052631579,4
62,311,57,37.22073397643146,53.4962880366208,7,random_seed_4152,95147,15848,1669.2456140350878,2
62,311,56,37.247786326027,53.63420288153995,9,random_seed_4153,95106,15801,1698.3214285714287,3
62,311,58,37.27021998178915,53.769183368056574,8,random_seed_4154,95072,15755,1639.1724137931035,4
62,311,54,37.259003153908075,53.52563162064614,11,random_seed_4155,95089,15838,1760.9074074074074,3
62,311,60,37.10856569762071,53.24099885560022,5,random_seed_4156,95317,15935,1588.6166666666666,3
62,311,60,37.138917114240094,53.30262038205347,6,random_seed_4157,95271,15914,1587.85,4
62,311,58,37.282756436479765,53.76624900965405,7,random_seed_4158,95053,15756,1638.844827586207,3
62,311,57,37.27549848902731,53.78385516006925,7,random_seed_4159,95064,15750,1667.7894736842106,2
62,311,57,37.247786326027,53.452272660582764,8,random_seed_4160,95106,15863,1668.5263157894738,3
62,311,60,37.16333021021655,53.30262038205347,6,random_seed_4161,95234,15914,1587.2333333333333,4
62,311,56,37.25834334050331,53.39358549253206,8,random_seed_4162,95090,15883,1698.0357142857142,2
62,311,58,37.387666767838056,53.93057308019602,8,random_seed_4163,94894,15700,1636.103448275862,4
62,311,55,37.24316763219361,53.48748496141319,10,random_seed_4164,95113,15851,1729.3272727272727,3
62,311,59,37.20621808152654,53.52563162064614,6,random_seed_4165,95169,15838,1613.0338983050847,3
62,311,57,37.266261101360534,53.540303412658815,9,random_seed_4166,95078,15833,1668.0350877192982,4
62,311,57,37.330263001623145,53.91590128818334,7,random_seed_4167,94981,15705,1666.3333333333333,2
62,311,59,37.23854893836023,53.5461721294639,8,random_seed_4168,95120,15831,1612.2033898305085,5
62,311,56,37.233930244526846,53.42292907655741,8,random_seed_4169,95127,15873,1698.6964285714287,2
62,311,54,37.21083677535993,53.62246544792981,11,random_seed_4170,95162,15805,1762.2592592592594,3
62,311,56,37.20753770833608,53.50509111182839,9,random_seed_4171,95167,15845,1699.4107142857142,3
62,311,59,37.1408965544544,53.50509111182839,6,random_seed_4172,95268,15845,1614.7118644067796,3
62,311,57,37.14749468850209,53.29381730684586,8,random_seed_4173,95258,15917,1671.1929824561403,3
62,311,53,37.268900354979614,53.695824407993186,13,random_seed_4174,95074,15780,1793.8490566037735,4
62,311,56,37.32696393459929,53.74277414243376,7,random_seed_4175,94986,15764,1696.1785714285713,1
62,311,57,37.21215640216947,53.46694445259544,8,random_seed_4176,95160,15858,1669.4736842105262,3
62,311,57,37.12704047295425,53.205786554769794,8,random_seed_4177,95289,15947,1671.7368421052631,3
62,311,59,37.12704047295425,53.33489832448135,6,random_seed_4178,95289,15903,1615.0677966101696,3
62,311,59,37.22535267026485,53.53443469585375,8,random_seed_4179,95140,15835,1612.542372881356,5
62,311,57,37.26560128795577,53.654743390357694,8,random_seed_4180,95079,15794,1668.0526315789473,3
62,311,55,37.365233112075906,53.60192493911207,10,random_seed_4181,94928,15812,1725.9636363636364,3
62,311,58,37.30782934586099,53.813198744094606,8,random_seed_4182,95015,15740,1638.1896551724137,4
62,311,58,37.24184800538408,53.67528389917544,8,random_seed_4183,95115,15787,1639.9137931034484,4
62,311,56,37.30584990564668,53.68115261598052,8,random_seed_4184,95018,15785,1696.75,2
62,311,58,37.263621847741454,53.73397106722615,6,random_seed_4185,95082,15767,1639.344827586207,2
62,311,60,37.20027976088362,53.63126852313742,7,random_seed_4186,95178,15802,1586.3,5
62,311,58,37.418677997862204,54.00393204025939,8,random_seed_4187,94847,15675,1635.2931034482758,4
62,311,57,37.211496588764696,53.596056222307,8,random_seed_4188,95161,15814,1669.4912280701753,3
62,311,56,37.1771862917167,53.217523988379945,9,random_seed_4189,95213,15943,1700.232142857143,3
62,311,60,37.28341624988453,53.57845007189178,7,random_seed_4190,95052,15820,1584.2,5
62,311,56,37.242507818788845,53.69289004959066,10,random_seed_4191,95114,15781,1698.4642857142858,4
62,311,57,37.35731535121867,53.74864285923883,7,random_seed_4192,94940,15762,1665.6140350877192,2
62,311,58,37.218754536217155,53.56964699668417,6,random_seed_4193,95150,15823,1640.5172413793102,2
62,311,57,37.24184800538408,53.43760086857009,9,random_seed_4194,95115,15868,1668.6842105263158,4
62,311,53,37.297932144789456,53.79559259367939,10,random_seed_4195,95030,15746,1793.0188679245282,1
62,311,57,37.10856569762071,53.0561342762405,8,random_seed_4196,95317,15998,1672.2280701754387,3
62,311,58,37.29067419733699,53.6136623727222,6,random_seed_4197,95041,15808,1638.6379310344828,2
62,311,59,37.1408965544544,53.35837319170164,6,random_seed_4198,95268,15895,1614.7118644067796,3
62,311,60,37.23656949814592,53.60192493911207,7,random_seed_4199,95123,15812,1585.3833333333334,5
62,311,56,37.32828356140883,53.663546465565304,8,random_seed_4200,94984,15791,1696.142857142857,2
62,311,57,37.20687789493131,53.70169312479827,8,random_seed_4201,95168,15778,1669.6140350877192,3
62,311,55,37.17916573193101,53.452272660582764,8,random_seed_4202,95210,15863,1731.090909090909,1
62,311,59,37.29727233138468,53.78385516006925,8,random_seed_4203,95031,15750,1610.6949152542372,5
62,311,59,37.182464798954854,53.43173215176502,7,random_seed_4204,95205,15870,1613.6440677966102,4
62,311,58,37.18312461235963,53.62539980633234,8,random_seed_4205,95204,15804,1641.448275862069,4
62,311,56,37.23063117750301,53.557909563074034,10,random_seed_4206,95132,15827,1698.7857142857142,4
62,311,56,37.25834334050331,53.557909563074034,7,random_seed_4207,95090,15827,1698.0357142857142,1
62,311,60,37.24580688581269,53.69875876639573,6,random_seed_4208,95109,15779,1585.15,4
62,311,57,37.334881695456524,53.74864285923883,8,random_seed_4209,94974,15762,1666.2105263157894,3
62,311,58,37.273519048813,53.772117726459115,6,random_seed_4210,95067,15754,1639.0862068965516,2
62,311,58,37.12440121933518,53.23513013879515,6,random_seed_4211,95293,15937,1642.9827586206898,2
62,311,58,37.350057403766215,53.73690542562869,7,random_seed_4212,94951,15766,1637.0862068965516,3
62,311,59,37.429235012338516,53.901229496170664,6,random_seed_4213,94831,15710,1607.3050847457628,3
62,311,56,37.16728909064517,53.475747527803044,10,random_seed_4214,95228,15855,1700.5,4
62,311,56,37.10196756357303,53.428797793362484,9,random_seed_4215,95327,15871,1702.267857142857,3
62,311,55,37.30848915926576,53.80146131048447,9,random_seed_4216,95014,15744,1727.5272727272727,2
62,311,57,37.20027976088362,53.47281316940051,9,random_seed_4217,95178,15856,1669.7894736842106,4
62,311,57,37.212816215574236,53.557909563074034,9,random_seed_4218,95159,15827,1669.4561403508771,4
62,311,57,37.186423679383466,53.24980193080783,8,random_seed_4219,95199,15932,1670.157894736842,3
62,311,53,37.385027514218976,54.01566947386954,11,random_seed_4220,94898,15671,1790.5283018867924,2
62,311,56,37.17982554533578,53.30262038205347,10,random_seed_4221,95209,15914,1700.1607142857142,4
62,311,57,37.09668905633487,53.28501423163825,8,random_seed_4222,95335,15920,1672.5438596491229,3
62,311,58,37.3289433748136,53.827870536107284,6,random_seed_4223,94983,15735,1637.6379310344828,2
62,311,61,37.1217619657161,53.28794859004079,4,random_seed_4224,95297,15919,1562.2459016393443,3
62,311,56,37.11054513783502,53.52563162064614,9,random_seed_4225,95314,15838,1702.0357142857142,3
62,311,57,37.34082001609945,53.68115261598052,8,random_seed_4226,94965,15785,1666.0526315789473,3
62,311,59,37.241188191979305,53.73983978403122,6,random_seed_4227,95116,15765,1612.135593220339,3
62,311,54,37.34279945631375,53.83960796971742,10,random_seed_4228,94962,15731,1758.5555555555557,2
62,311,55,37.256363900288996,53.754511576043896,10,random_seed_4229,95093,15760,1728.9636363636364,3
62,311,57,37.24052837857454,53.484550603010646,6,random_seed_4230,95117,15852,1668.719298245614,1
62,311,58,37.12967972657332,53.19111476275712,7,random_seed_4231,95285,15952,1642.844827586207,3
62,311,54,37.30914897267053,53.69289004959066,9,random_seed_4232,95013,15781,1759.5,1
62,311,56,37.22667229707439,53.549106487866425,8,random_seed_4233,95138,15830,1698.892857142857,2
62,311,57,37.27681811583684,53.75744593444644,7,random_seed_4234,95062,15759,1667.7543859649122,2
62,311,58,37.23063117750301,53.513894187036,7,random_seed_4235,95132,15842,1640.2068965517242,3
62,311,58,37.28011718286069,53.924704363390944,8,random_seed_4236,95057,15702,1638.9137931034484,4
62,311,57,37.32432468098022,53.78678951847179,6,random_seed_4237,94990,15749,1666.4912280701753,1
62,311,57,37.3804088203856,53.713430558408405,8,random_seed_4238,94905,15774,1665.0,3
62,311,57,37.175206851502395,53.53736905425629,8,random_seed_4239,95216,15834,1670.4561403508771,3
62,311,58,37.21479565578854,53.552040846268966,8,random_seed_4240,95156,15829,1640.6206896551723,4
62,311,58,37.28671531690838,53.67234954077291,8,random_seed_4241,95047,15788,1638.7413793103449,4
62,311,57,37.26098259412238,53.71049620000586,8,random_seed_4242,95086,15775,1668.1754385964912,3
62,311,58,37.29463307776561,53.75744593444644,7,random_seed_4243,95035,15759,1638.5344827586207,3
62,311,59,37.197640507264545,53.43760086857009,8,random_seed_4244,95182,15868,1613.2542372881355,5
62,311,58,37.288694757122684,53.540303412658815,7,random_seed_4245,95044,15833,1638.6896551724137,3
62,311,59,37.127700286359016,53.30262038205347,5,random_seed_4246,95288,15914,1615.050847457627,2
62,311,59,37.21941434962193,53.53736905425629,7,random_seed_4247,95149,15834,1612.6949152542372,4
62,311,57,37.23590968474115,53.53443469585375,9,random_seed_4248,95124,15835,1668.842105263158,4
62,311,58,37.23261061771731,53.59312186390446,8,random_seed_4249,95129,15815,1640.155172413793,4
62,311,56,37.30584990564668,53.68408697438305,8,random_seed_4250,95018,15784,1696.75,2
62,311,55,37.15937132978794,53.323160890871215,10,random_seed_4251,95240,15907,1731.6363636363637,3
62,311,57,37.27483867562253,53.52269726224361,6,random_seed_4252,95065,15839,1667.8070175438597,1
62,311,55,37.19302181343116,53.4962880366208,10,random_seed_4253,95189,15848,1730.709090909091,3
62,311,60,37.418677997862204,53.95698230581883,6,random_seed_4254,94847,15691,1580.7833333333333,4
62,311,60,37.29067419733699,53.78972387687432,6,random_seed_4255,95041,15748,1584.0166666666667,4
62,311,53,37.32564430778976,53.58725314709939,12,random_seed_4256,94988,15817,1792.2264150943397,3
62,311,55,37.10130775016825,53.17350861234191,8,random_seed_4257,95328,15958,1733.2363636363636,1
62,311,57,37.37644993995698,53.92177000498841,9,random_seed_4258,94911,15703,1665.1052631578948,4
62,311,57,37.327623748004065,53.704627483200795,8,random_seed_4259,94985,15777,1666.4035087719299,3
62,311,58,37.05050211800103,53.4640100941929,7,random_seed_4260,95405,15859,1644.9137931034484,3
62,311,58,37.24844613943177,53.73397106722615,8,random_seed_4261,95105,15767,1639.7413793103449,4
62,311,55,37.17388722469286,53.52563162064614,11,random_seed_4262,95218,15838,1731.2363636363636,4
62,311,57,37.17322741128809,53.50802547023093,8,random_seed_4263,95219,15844,1670.5087719298247,3
62,311,56,37.436492959790975,54.006866398661934,8,random_seed_4264,94820,15674,1693.2142857142858,2
62,311,58,37.26098259412238,53.57845007189178,8,random_seed_4265,95086,15820,1639.4137931034484,4
62,311,59,37.20093957428839,53.63713723994249,6,random_seed_4266,95177,15800,1613.1694915254238,3
62,311,55,37.09866849654917,53.17057425393937,9,random_seed_4267,95332,15959,1733.3090909090909,2
62,311,56,37.28077699626546,53.780920801666724,9,random_seed_4268,95056,15751,1697.4285714285713,3
62,311,54,37.25702371369376,53.598990580709525,11,random_seed_4269,95092,15813,1760.962962962963,3
62,311,60,37.31046859948007,53.69289004959066,6,random_seed_4270,95011,15781,1583.5166666666667,4
62,311,59,37.11846289869225,53.255670647612895,7,random_seed_4271,95302,15930,1615.2881355932204,4
